90,828217,6
1931,126429,6
2098,459026,6
2152,449108,5
3081,757142,6
4050,810560,6
4835,677955,6
5773,599671,6
6259,353896,6
6761,474648,6
6808,971959,6
7314,465944,6
9555,903397,6
9786,839919,6
10097,267497,6
11290,193842,6
11501,379311,5
13072,498823,6
13162,651471,6
14886,107693,5
16679,410385,6
17735,588487,5
18039,61832,6
18537,508675,6
19429,920749,6
25584,455188,6
30592,370345,6
33293,540769,6
33422,753081,6
33750,32056,6
35193,371697,5
37723,279334,6
37966,121706,6
37991,204831,6
39437,715758,6
41274,683229,6
44262,701407,6
45115,563500,6
52833,175857,6
53273,121743,6
54315,646520,6
54595,733405,6
54684,286322,6
55136,812221,6
55999,79298,6
56036,689706,6
56254,514192,6
56442,922055,6
57299,194249,5
58392,578790,6
58544,464920,6
61146,285870,6
61222,414077,6
61751,953041,6
62031,757247,6
62331,35193,6
62698,429552,5
62785,723453,6
63334,101316,6
65565,583763,3
68590,541159,6
68699,672717,6
73553,48365,6
73779,711807,6
75007,654521,6
75155,243192,6
76452,520245,6
78313,266505,6
79908,918742,6
81863,595464,6
82851,524147,6
83713,833767,6
84117,664110,6
87238,678470,6
89387,216305,6
89654,217664,6
90051,748268,6
90618,162836,6
91695,198529,5
91862,173939,6
92221,172106,6
93198,280155,6
94095,589811,6
95698,177962,6
95717,100499,6
96480,668364,6
96693,494823,5
97215,562036,5
98022,311972,6
99161,697758,5
99274,580935,6
99341,965241,6
101431,374308,6
101462,730818,6
104113,527632,6
105808,771056,6
106235,120405,6
107760,101982,6
108281,67349,6
112176,816823,6
112999,409554,6
113992,380784,6
116143,777349,6
116144,833139,6
116745,486786,5
117165,958320,6
117963,745449,6
118080,513302,6
120776,273099,6
120804,560105,6
122446,782935,5
123816,279081,6
126798,609466,6
129471,995500,6
129622,615732,6
129644,191777,6
130703,365554,6
133910,983625,6
136012,523799,5
137764,974714,6
138807,957426,6
139768,966646,6
139894,260636,6
142793,161322,6
143047,495974,6
143594,290069,6
144660,257905,6
145116,593217,6
146217,374871,6
147081,977351,6
148968,484260,6
149209,967237,6
149577,476152,6
150018,113521,6
151070,280802,6
152073,398039,6
154754,705376,6
155930,264773,6
156477,461044,6
157157,557316,6
157493,925217,6
158309,443745,6
159203,203314,6
159285,240692,6
160362,760813,6
165480,655962,6
168783,109814,6
172413,398324,6
173273,40141,6
173275,99955,6
174552,950844,6
177369,92080,6
178914,356615,6
183037,164132,6
184246,952748,6
185131,497261,6
185377,534371,6
185647,549031,6
187461,733195,6
189026,744664,6
189708,879291,6
190343,434388,6
191130,868098,5
192147,194072,6
194492,463675,6
195604,684023,6
195787,362667,6
196323,949470,5
196862,128548,6
197189,157043,6
197616,966356,6
197705,199781,6
198480,849197,6
199447,822357,6
200453,924788,6
202035,969196,4
202487,7963,5
204522,749601,6
204986,252897,6
205792,559322,6
207527,961324,6
208576,464707,6
210123,467717,6
210367,970452,6
213660,471961,5
214165,283521,6
214768,847620,6
215363,694354,6
217873,282618,6
219076,162836,6
219628,619945,6
220876,830106,5
221899,498450,6
225187,435192,5
225622,413818,6
225692,691144,6
226469,224453,6
230962,524916,6
232159,107272,5
234799,526208,6
234820,505871,6
235497,928392,6
236446,732504,6
236698,289720,6
242974,567781,6
244760,463908,6
244905,610627,6
245911,516271,6
247727,547055,6
248038,604435,6
248427,550398,6
250010,20653,6
250939,57944,6
252129,588660,6
252517,819553,6
253500,397997,6
253503,437321,5
256108,787678,6
256786,519004,6
256856,888047,5
257261,6160,5
257848,292828,6
259490,353899,6
259933,720538,6
261237,584335,6
262149,906525,6
262594,959550,6
263553,683704,6
265321,970907,6
265475,468374,6
265623,977044,6
269480,117254,6
270018,207073,6
270469,862551,6
271624,980607,6
272874,209031,5
273532,598062,6
274711,657886,6
277085,461561,5
278264,197241,6
281208,953877,5
281929,235673,5
282337,25616,6
283609,455060,6
284987,741768,6
285950,341932,6
286402,831502,6
293534,9052,6
294817,304710,6
295448,727817,5
295944,37353,5
296536,491536,6
298177,903329,6
299721,699843,6
300468,761295,6
301876,41985,6
310843,150443,6
312728,665256,6
312852,786924,6
313216,284362,6
315313,782231,6
316232,225111,6
316363,181289,5
318999,871487,6
320523,592342,6
321858,728767,6
322646,644588,6
322820,649129,6
324001,90478,6
325827,966922,6
327736,679341,6
331811,1697,6
331822,143266,6
333477,260795,6
334691,565364,6
334910,119971,6
339918,856151,6
340362,952420,6
341962,24510,6
342254,976118,6
342574,452558,5
342976,110889,6
343811,890841,6
344671,783269,6
344723,368580,6
345774,407978,6
346115,243835,5
346166,463654,6
346187,834654,6
350210,800088,6
351930,472886,6
352585,341348,6
356747,195304,6
358775,449807,5
359154,39167,6
359403,421097,6
359701,254785,6
359887,94381,6
360541,108220,6
360549,928826,6
360916,961332,6
362617,703698,5
367725,917728,6
369594,562210,6
370294,418611,6
370682,231296,6
370837,631369,6
371286,732187,6
372625,485131,6
373116,894432,6
373159,845886,6
373189,786638,6
373384,362753,6
374771,707651,5
375200,420657,6
375331,897882,6
375673,178751,6
375818,362667,6
376988,490068,6
379074,117775,5
380665,332517,6
380756,258289,6
381192,260783,6
381879,248613,6
382581,306797,6
384910,274457,6
388638,331023,6
389290,148928,6
389352,897470,6
391477,470068,6
391644,313125,4
391970,123253,6
392093,14156,6
392665,914242,6
393898,555364,6
393943,297809,6
395570,826970,6
398125,614130,6
399418,399740,5
400042,854363,6
400577,181275,6
402859,575908,6
403068,387376,6
406237,722847,6
407137,354667,6
407442,9080,5
410651,864890,6
414140,827095,6
414859,360114,6
416370,195122,4
418668,903515,6
418772,164111,6
419126,838605,6
420644,606534,6
422980,345361,5
423684,516078,6
425935,261403,6
426134,111189,6
426943,673432,6
427568,689447,6
429309,730377,6
430939,135124,5
431285,346627,6
431547,202668,5
431802,925258,6
432575,407951,6
434335,131640,6
435086,926084,6
436382,659453,6
437551,260927,6
437585,872020,6
438391,60068,5
440134,65417,6
440588,991098,6
444876,67453,6
446545,102486,6
447103,398680,6
447578,229705,6
450287,116231,5
450310,190751,6
450324,164019,6
452775,673400,6
454696,26633,6
455680,47336,6
456963,184654,6
457078,647396,6
459365,638384,6
461370,374078,6
462116,819051,6
464307,814969,6
465957,176233,6
467559,346970,6
468114,99442,6
468723,742442,6
471111,264064,6
471774,899658,6
472448,172827,6
473657,899986,6
474944,437472,6
477245,466709,6
478082,744513,6
479154,200192,6
479403,472850,6
487132,465480,6
488150,993980,6
490021,302625,6
490072,335328,5
490208,36177,6
494841,22809,6
495425,387459,5
496217,820660,6
496534,155305,5
497728,491408,6
499140,44871,6
499850,778918,6
500185,892183,6
504877,249897,5
506051,399462,6
507879,686894,6
508458,56140,6
508886,843485,6
509510,660214,6
512034,786564,6
512262,355065,6
514028,341932,6
514742,925136,6
515823,597483,6
516676,602153,6
522112,38556,4
523567,341150,6
526049,399621,6
526701,282402,6
527198,86649,5
527787,491232,6
528900,106667,6
529274,518366,5
529828,53357,6
530896,504098,5
530953,685530,6
531185,994330,6
531405,580701,6
532977,647772,5
534125,219881,6
535479,211980,6
540811,812728,6
541443,980985,6
542380,329529,5
542573,589952,6
545026,839069,6
548670,87407,6
549563,538874,5
549686,571016,6
549795,546503,3
550254,458312,6
551020,951962,6
551359,980129,6
551811,681072,6
552080,77166,6
552766,417699,6
553296,575804,6
554375,762915,6
556194,553776,6
556385,380135,6
557900,270160,6
558092,566340,6
558112,416359,5
558739,510559,6
560118,873372,6
560325,457138,6
560838,921707,6
563450,520245,6
565340,227111,6
565859,146524,6
566717,639573,6
567882,598111,6
571343,902553,6
571961,98690,6
571990,668114,6
574275,947692,5
575317,63462,6
577773,542976,5
578959,472169,6
581748,378091,6
581913,336495,6
581970,522937,6
582908,838139,5
583212,430854,6
583352,834709,6
588559,551028,6
591423,293934,6
591600,79992,6
591664,726784,6
592526,249569,6
598231,831862,6
600854,648616,5
603207,435131,6
603537,312608,6
605586,21425,6
606990,698189,6
607075,968700,6
607316,836500,6
608396,669583,6
609257,902900,6
609874,27020,6
612474,174671,4
612487,133839,6
613405,36366,6
614345,949523,4
616904,772108,6
617108,449213,6
617380,120872,5
620082,764080,6
621039,200529,6
621955,821818,5
623525,90179,6
627363,514702,6
627754,131450,4
630548,392428,6
631161,105044,6
632420,756993,6
632464,828340,6
632897,119647,4
635855,27841,5
636282,392634,6
639756,765891,6
640687,214658,6
641915,874496,5
642235,22947,6
651629,423382,6
652949,108279,6
653523,63686,4
653959,756505,4
656627,254378,6
657736,852059,6
658397,318759,6
659096,946932,6
660253,9225,6
660664,350798,4
660761,516937,5
661408,382931,6
662268,737726,6
662388,452975,6
662429,922897,6
664954,435192,5
665976,999303,6
667904,681681,5
667909,321291,6
668303,618415,5
671496,60604,6
672282,85293,6
674056,334205,6
674644,857828,6
678419,865726,6
678470,288686,5
678533,557476,5
680893,432921,6
682622,235580,6
683261,800655,6
684360,593025,6
684461,370845,6
685804,760411,5
687095,828089,5
687231,389279,6
688914,962594,6
689904,737884,5
690118,940486,5
690700,2964,6
691062,460958,6
691789,575908,6
692258,339195,6
692651,933805,6
693389,620849,6
693397,325914,6
694354,255876,5
696486,937080,5
699241,113083,5
700065,845328,6
701674,552919,6
702138,637679,6
703770,368709,5
704812,405255,6
705219,541692,5
705239,261951,6
706902,397483,5
707557,183874,6
707582,115841,6
708314,266475,6
708422,241249,6
708750,315355,6
709472,599411,5
710818,947595,6
711791,315884,6
714876,364124,6
716200,290784,6
717898,716499,6
717925,179063,6
718752,954419,4
719030,75437,6
719202,97249,6
719452,148086,6
722246,574878,5
725220,111710,6
726233,809127,6
727017,293228,6
728290,880076,6
730515,254818,6
731565,66555,6
733977,404062,6
736060,886180,6
737273,273416,6
738518,417673,6
739224,929339,6
740905,280273,6
741464,127105,6
744404,762779,6
744600,623007,6
746232,165544,5
746843,896350,5
747591,672683,6
749233,346882,6
750078,889828,6
750489,895639,6
751664,431579,6
751745,270679,6
754870,993764,6
756099,381059,6
757834,6786,5
757888,586289,6
761701,658925,6
763944,827484,5
764705,298073,6
765101,54181,5
768629,561231,6
769139,300964,6
769654,873888,6
773371,570063,6
773851,842329,6
773923,666568,6
779336,664632,6
779587,453833,5
784621,260623,4
785389,865467,6
785450,810075,6
786604,703698,5
787377,221576,6
787951,368014,6
791263,133361,6
792085,890425,6
792938,149763,6
794025,497966,6
794298,941338,6
795012,792519,6
801095,936315,6
803228,785639,6
803753,191845,6
805554,260342,4
806453,319739,6
807520,344646,6
808696,620886,4
809151,17414,6
809228,965604,6
810172,294782,5
811053,487834,6
813044,925416,6
815284,768477,6
815989,837311,4
819131,284735,6
819290,48413,6
819950,64252,6
823458,247880,6
823872,867077,5
823976,799366,6
825580,868098,5
826272,802193,6
827195,770171,6
827842,610213,6
828502,508661,6
831068,274457,6
831145,507397,6
831175,155719,6
831358,829671,6
832344,573973,6
832901,360195,6
833166,911565,6
833217,179833,6
834149,650960,4
834173,173785,6
834719,242503,6
834731,622258,6
835574,468517,6
836772,810931,6
836988,605076,5
837114,36862,6
838579,196898,6
839326,892886,6
840143,106283,6
840779,569141,6
842080,131194,6
843904,119621,6
844524,286434,6
845970,565132,6
847043,758855,6
848721,679628,6
851353,485131,6
853491,278825,6
855801,222139,6
858597,17071,6
859100,358534,6
860499,905140,6
863306,950868,6
