73,910354,6
427,103903,5
2316,257994,6
3616,531587,6
4193,330640,6
7590,115374,4
7900,704063,5
8468,596305,6
10327,147163,6
10454,49957,6
12774,328269,6
13223,382784,6
14023,882881,6
14251,595228,6
15423,825608,6
15758,808548,6
16079,342087,6
21105,531463,6
24066,736392,6
24485,250584,6
24861,99073,6
26601,661437,6
26606,539842,6
29599,315382,6
29752,200140,5
31512,490620,6
32615,20653,6
38599,431592,6
39677,914304,6
41685,302133,6
42247,48201,6
42299,514702,6
43179,170219,6
43300,426090,6
45660,763429,5
45972,276215,6
46139,520408,6
46183,145105,4
47429,103808,6
49136,190610,6
49499,124054,6
49705,626286,6
51104,377598,5
52780,933809,6
53170,616517,6
53493,286108,4
54265,422838,6
54341,235580,6
54992,214989,6
55221,529172,6
55771,247575,6
56833,613242,6
56848,899607,5
60821,628759,6
61098,291988,6
62414,464710,6
63687,27854,6
63761,718321,6
65555,945487,6
67406,745408,6
68349,415715,6
69966,779088,6
71168,624819,6
71907,954280,6
74105,575967,6
74706,925258,6
75854,231278,6
76922,73475,6
78418,481508,6
80005,276836,6
80015,84611,5
80258,871571,6
81789,756288,6
82152,98261,5
83200,726245,6
83700,903440,6
85921,887840,6
86485,703518,6
90742,724098,6
91749,935803,6
92072,168425,6
92564,285440,6
92616,211555,6
93082,867801,6
93772,254110,6
94150,898708,6
94907,955553,6
96609,708347,6
98003,138300,6
99537,835724,6
101674,186904,5
102003,943622,6
102464,275903,6
103915,799396,6
104179,752081,6
104952,320521,6
105496,701082,6
105701,18661,6
107088,560260,6
108732,146398,6
109070,762572,6
110441,98865,6
111411,393143,6
113193,109809,6
113818,107559,6
114531,233137,6
114747,67994,6
115085,606043,6
115790,292130,6
116106,490200,6
117103,864911,6
117398,66067,6
118397,725139,6
119578,375737,6
119783,442916,6
120372,121071,6
120872,517765,4
122181,276581,5
122795,377912,6
123210,474496,6
124795,124750,6
125568,170944,6
126242,650960,4
128305,270437,6
133474,54124,6
133719,375047,5
133830,618172,6
134170,883933,6
134437,429592,6
134584,526391,6
135749,524916,6
135940,601476,6
136009,80274,6
136693,475712,6
141278,732506,6
141724,427135,5
141846,67587,6
143405,510148,6
144634,519088,6
145470,579399,6
146644,285376,6
148378,351934,6
150585,585545,4
151920,790803,5
154667,198482,5
155260,672570,6
155546,571841,5
157345,120460,5
162118,273998,6
162277,534674,6
162975,800591,6
163430,27552,6
167899,367317,5
168915,307495,6
169128,68440,6
169409,355307,6
169557,815100,6
170323,764573,6
171953,651110,6
172281,590300,6
172324,342843,6
173815,183890,6
174049,785016,6
174207,674512,6
175323,157733,6
178508,962825,6
179580,886869,6
181047,484041,6
181235,502698,6
182089,349186,6
183449,460871,6
186966,298237,6
188957,326042,6
190709,258262,6
192247,700725,6
193399,548702,6
193608,513353,5
194422,924239,6
196737,727713,6
200934,398293,6
202095,214781,6
202206,477332,6
202846,709095,5
206819,522112,5
207570,811445,5
207779,318826,6
208005,155463,6
208007,296478,6
210538,820662,4
211419,971637,6
211883,402763,6
215985,258398,6
216335,40214,6
216508,650675,6
217370,291318,5
217477,184896,6
217933,555532,6
220111,94764,6
221030,391699,6
223646,285582,6
224159,947745,6
225848,192590,6
226430,370215,6
226819,101029,6
227043,114950,6
227236,855204,6
228764,717539,6
231447,585170,6
232994,155382,6
233436,405998,5
235448,268716,6
235537,614845,6
236877,853085,6
240763,576587,6
241271,869576,6
241964,370062,6
243288,675267,4
246561,272043,6
247050,444801,6
247209,486681,4
247924,553551,6
250762,633808,6
253231,971510,6
254785,598503,5
255337,658364,4
257609,930742,6
259003,524700,6
259669,838288,6
259818,656658,6
260230,788062,6
264474,51431,6
265787,598111,6
267052,950391,6
267068,291724,6
267580,150440,5
269571,697653,6
270421,109533,6
270622,926175,6
271055,140139,6
271115,301230,6
271305,677675,6
273620,407978,6
274976,732637,6
275800,276836,6
280162,526297,6
280801,626135,5
281265,727249,5
281300,31241,5
281910,124836,6
282251,888441,6
286018,538482,6
286801,704065,6
288856,488174,6
290840,798081,6
291785,971366,6
292168,512121,6
293754,906937,6
296535,72994,6
296575,138716,6
300358,252801,6
304494,6061,6
305753,277786,4
306912,454597,6
306931,984179,6
307351,866520,6
307920,199925,6
315101,256856,6
315772,669682,6
316956,292844,6
317498,879355,6
318601,529011,6
320513,533165,6
323415,252014,6
323750,352440,5
326347,533358,6
326640,478702,6
327619,602074,6
328029,183523,6
330447,181621,6
330469,996305,6
332647,247880,6
334377,547055,6
335053,657851,6
339148,301801,6
340194,201769,4
340436,798375,6
340551,480918,5
341651,419818,6
342618,903060,6
342881,858407,6
343474,451957,6
344629,850974,4
345034,86649,5
346833,83038,6
347142,414821,6
347182,277969,6
347612,735430,6
349949,975020,6
351470,748023,6
355290,686171,6
359239,952149,6
359246,643916,6
360067,91069,6
361439,13254,6
363268,636538,6
363458,180023,6
367826,962205,6
372222,217908,6
373093,648377,6
373114,66748,6
374034,841268,6
374717,108773,6
379283,806326,6
379517,635606,5
379540,995717,6
381356,428028,6
381749,796759,6
381770,262453,6
382731,76583,6
382989,496096,5
383117,63886,6
385874,725751,6
390034,819598,6
390749,445090,6
391480,516077,6
391781,937601,6
393607,505331,6
397352,143438,6
397783,341086,6
398072,53091,6
398763,440442,6
401452,415350,6
402062,110546,6
402962,107506,6
404314,478546,6
405943,596459,6
406795,663618,6
407444,536586,6
407836,451957,6
407985,687550,6
408609,1450,5
408794,957852,6
409452,586983,6
410555,834621,6
410746,19097,6
412105,819544,6
412301,353896,6
415067,198482,5
415218,526354,5
416122,835768,6
418045,616737,6
418142,207466,6
420283,368682,6
420938,234560,6
422222,560105,6
422504,995388,6
423703,128548,6
427924,327885,6
428564,113186,5
429766,38556,4
430295,857828,6
432533,426939,6
433112,917207,6
434424,217664,6
435980,295944,6
437332,200021,6
437367,783940,5
437497,67404,5
439099,64535,6
439281,390074,5
441207,953264,6
441826,231715,6
442139,213550,6
442713,13611,6
445484,886574,6
445807,238767,6
449752,158839,6
450346,945504,5
451827,466233,6
452290,79992,6
452555,870637,6
452727,889167,6
452875,590274,6
454999,143316,6
455478,784592,6
456029,131023,6
457077,212613,6
457112,588494,5
457374,118293,6
457427,381303,6
458292,881976,6
458683,866710,6
459104,369859,6
460470,235281,6
461601,981612,6
462129,342156,6
464273,113083,5
464666,261913,6
464719,462708,6
464994,41845,6
465090,772304,5
466375,813607,6
470152,404356,6
470555,472719,6
471830,392865,6
472872,256436,6
474329,624831,6
475654,461455,6
478162,77039,6
479013,412288,6
479261,342281,6
479852,558158,6
480316,400714,5
481124,414822,6
481177,304298,6
482376,787752,6
484960,891958,5
485956,316420,6
487837,566066,6
488947,16138,6
492647,38042,6
493872,602939,6
495027,235673,5
495130,622817,6
