5522,601590,6
5835,272204,6
6789,646582,6
7099,336966,6
10144,68562,6
11654,753750,6
12002,945130,6
12645,292771,6
12745,95234,6
13683,197219,6
15669,27991,6
17369,263223,6
20222,575496,6
20402,345361,5
20682,338231,6
23641,378000,6
24611,999332,5
24625,651125,5
26342,228673,6
27120,655962,6
27276,486109,6
27860,129722,6
32748,173226,6
33643,54326,6
34099,193294,6
34327,739030,6
35775,258010,6
43572,292270,6
43892,233642,5
43924,242612,6
44016,921060,6
46584,277963,6
46710,793413,6
47060,244309,6
47200,443830,4
48603,31035,6
49038,648488,6
49897,877408,6
52867,374082,5
53851,102579,5
55439,83798,6
56311,691781,6
58845,286430,6
60672,521671,6
61902,995445,6
65210,833937,6
65644,547149,6
66075,603463,6
66625,886869,6
66939,25540,6
67139,858073,6
67194,968491,6
69610,543445,5
70786,960271,6
73423,499883,6
74022,350044,6
74635,578790,6
77059,254440,6
77378,473268,6
77576,306882,6
77614,472728,6
78511,981895,5
78644,39167,6
81318,119910,6
86151,177660,6
86829,979630,6
88295,336741,6
88502,842171,6
89293,751955,6
90602,957842,6
91372,221695,6
91634,277071,6
91720,226263,6
92089,755515,6
92624,471118,5
95238,951095,6
95765,714426,6
97958,454697,5
101511,519757,6
101757,509100,6
101868,702287,6
101954,494785,6
102039,716121,6
102077,732769,5
102729,394719,6
103550,508754,6
104678,140139,6
104907,285665,6
105022,136411,6
105223,360682,6
106087,378037,6
106580,58523,6
106751,486988,6
107572,428552,6
107740,784467,5
108679,479703,6
108832,31241,5
109179,149507,5
109807,142106,6
111599,692563,5
112315,464559,6
112798,849238,6
113176,191876,6
114619,565197,6
117111,212446,6
117316,872464,5
117657,620237,6
118650,161851,6
120866,98140,6
120870,450852,6
121291,810779,5
121693,926810,6
124504,453410,4
126472,545746,6
127115,23489,6
127433,629045,5
128163,844481,6
128327,689393,6
128417,881832,6
129832,60160,6
130911,871376,5
131330,894432,6
132117,688307,6
132220,555480,6
132302,798994,6
136061,223555,6
138072,721959,5
141235,867662,6
142167,624819,6
143367,632599,5
145081,98427,6
145311,676995,6
145456,578415,6
145599,106141,6
146894,445763,6
147621,160312,6
148426,781643,6
148657,291551,6
149168,473757,6
149212,929812,6
151471,307107,6
152021,922922,6
152414,731171,6
152551,72657,6
157005,299744,5
157358,131464,6
158163,937091,6
158338,818252,6
160351,546835,6
165229,425098,5
165763,550907,6
166176,827290,6
169235,529327,6
170662,614229,6
170916,230700,6
174952,971048,6
176665,777516,5
176926,347063,6
177798,297659,6
178391,382495,6
179089,227607,6
179509,699526,4
179553,65968,6
179631,702666,6
180984,141937,5
183232,966625,6
184469,456440,5
187248,989397,5
190239,239481,6
191473,5457,6
191667,631137,6
192718,627572,4
194437,487690,6
194541,785510,6
194905,917186,4
196370,961007,6
196535,854483,6
201606,537518,5
203160,861712,6
203314,443404,5
203346,336919,5
206800,368315,6
207072,191267,6
207509,353655,6
210682,806898,6
210747,260857,6
211071,637865,5
213456,925562,6
214545,32176,6
214632,213530,5
215134,535870,6
216123,98140,6
216305,837085,5
222987,235936,5
223456,986212,6
223727,62698,6
