1012,817647,6
1568,1029,6
2465,323364,6
4555,953545,5
4730,213049,6
6611,423871,6
8000,126739,6
14055,310901,6
14692,286261,6
15601,786815,5
17010,145302,5
17073,762909,6
18665,933595,6
18766,373799,6
18897,255337,5
20094,374683,6
21465,65427,6
21498,562052,5
23397,993530,6
23445,288291,5
24947,299465,6
27094,821209,6
32544,641336,6
36096,732832,5
36664,188704,5
37073,24809,6
38318,331570,6
39831,282769,6
42420,112858,5
43813,682126,5
44308,221992,6
48546,795865,6
53816,66849,6
54102,699829,6
54154,758041,5
54975,955860,6
55182,84123,6
55861,334031,6
57038,289949,6
57708,243389,6
58686,483529,6
59141,443809,6
60942,551228,6
61411,378449,6
61448,778373,5
61504,798187,3
65813,226738,6
68461,935633,6
69189,839714,6
73272,482244,6
73677,836208,6
74457,479757,6
74727,270752,5
75978,799393,6
76347,238916,6
77382,2132,6
79243,264652,6
79780,517156,6
83148,667144,6
84057,816478,5
85097,685030,6
85891,393119,6
90183,909936,6
90525,671338,6
90700,732451,4
92245,647435,6
92344,20495,6
93714,717275,5
95037,272309,6
95140,177776,6
95552,103580,6
96328,282614,6
97969,59505,6
98108,952188,6
98510,667904,6
98699,31074,6
99696,156837,6
99936,180772,6
101946,526941,6
102372,163908,6
104585,962755,6
105258,225090,6
106690,54804,6
107871,668267,6
109707,854291,6
112481,748981,6
112639,607927,6
112820,477897,6
114802,222239,6
115010,916989,6
118862,798119,6
118880,635001,6
119815,570432,6
121244,682604,6
123543,157218,6
123604,12366,6
126316,799689,6
126412,442582,5
126681,991823,6
126803,710218,6
126899,616517,6
127014,198115,5
127259,463236,6
128208,577457,6
129819,273909,6
130404,166358,6
130909,407042,6
131327,704063,5
133952,187330,6
135435,814004,6
137789,858837,6
138180,479602,6
138506,703623,5
139307,219245,6
139659,957526,6
140360,913187,6
143390,191869,6
143435,587870,6
144698,411467,6
145129,264393,6
145614,41063,5
146830,864572,4
148030,788818,6
148468,867876,6
149058,412559,6
149442,679819,6
150245,165544,5
151045,100257,6
151473,709420,6
151812,122275,4
154158,493797,6
154761,94975,6
155463,647206,5
156117,546249,6
156338,977986,5
157468,757787,6
158579,309740,6
159888,273529,6
161701,994207,6
161718,529776,5
161861,117464,6
162771,853085,6
163102,444814,5
163791,200529,6
163902,737726,6
164141,340733,6
165265,971598,6
168303,591444,5
171663,120158,6
180826,239603,6
181187,953578,6
181911,89703,6
182932,349950,6
184587,867077,5
184817,673217,5
184971,558327,6
185237,101942,6
185329,940486,5
186064,957208,6
187209,722585,6
191237,827790,6
191986,355106,6
192073,551314,6
192963,244525,6
193024,716713,6
193824,432923,6
195183,359638,6
195648,904061,6
197662,294217,6
200578,846707,5
201022,651120,6
201635,351610,6
203545,359017,4
203889,810172,6
205876,822002,6
206829,590474,6
207663,532386,6
207917,234074,5
211007,847537,5
211194,940234,6
214437,928392,6
214947,155382,6
215124,912772,6
216013,668975,6
216293,465933,6
217354,678688,6
219989,363813,6
220225,160890,6
220980,102789,6
222608,282622,5
223070,292128,6
223593,222397,6
228957,217908,6
229106,580907,6
231885,7529,6
232866,423026,5
233154,570249,6
235936,220263,4
236726,706797,6
236916,650222,5
237280,689165,6
238408,457664,6
239032,408719,6
242503,228707,5
244272,404204,6
244650,989644,6
245215,991927,6
246197,457538,6
246403,181271,6
247870,197252,6
248054,210887,5
249186,887847,6
250033,220876,6
250251,660664,5
251954,584961,6
252088,873872,6
253594,105217,6
254378,318024,5
257425,192420,6
257676,881090,3
258859,986220,6
260096,288138,4
263856,637813,6
265533,734973,6
266495,366643,6
266577,915612,5
267583,719117,6
268047,903724,6
269682,839011,6
271542,274055,6
278062,523197,5
279648,275113,6
283216,590200,6
283244,384364,6
284330,158020,6
284776,565364,6
285753,573177,6
285756,926313,6
286798,435151,6
287646,859221,6
289582,119935,5
289995,390901,6
290751,359217,6
291316,659440,6
291498,872912,6
291662,107116,6
297762,423472,6
297924,601916,6
298685,210608,5
300289,969994,6
301036,769588,6
303257,628717,6
303719,790439,3
304447,17430,5
305456,618289,6
305644,387040,6
306546,927268,5
306847,448166,5
307845,354467,6
308614,184896,6
310097,146830,5
310140,6861,6
310870,222065,6
311749,751419,6
315156,572725,5
315437,850787,6
315908,311121,6
316579,619948,6
316859,971605,6
317561,235162,5
317593,53946,6
319579,613301,6
320765,11594,6
321398,861900,5
323439,614976,6
324005,403899,6
324922,984561,6
326741,235936,5
328901,741410,6
329896,579460,6
330150,597234,6
330514,934504,6
332001,647270,5
332143,884812,6
334280,819295,6
336197,28486,6
336406,537805,5
339469,569343,6
342609,538647,4
343832,479039,6
344960,634544,6
346382,513451,6
347033,180276,6
351653,856456,5
351946,545746,6
353001,734129,6
353185,811869,6
353470,589190,6
356432,480694,6
356799,243835,5
357246,666054,6
357599,59087,6
362523,196199,6
364350,240238,6
367256,656077,6
367332,401666,5
369339,643782,6
369618,222105,6
370000,975734,6
370365,269363,6
371069,909957,6
371667,113083,5
371733,725247,6
372247,585183,6
373447,876040,6
373482,76583,6
374511,138555,6
376850,66773,5
377951,458748,5
381775,577543,6
382448,924206,6
382854,902531,6
383626,157431,6
385030,285870,6
386685,201326,6
390655,138716,6
392480,492508,6
394710,673217,5
397198,903405,6
397571,192773,6
398142,372439,6
402492,732451,4
403863,211539,6
406769,748298,4
407337,350142,6
408518,532660,5
408552,395090,5
408838,140139,6
412696,493163,6
413088,579324,6
417733,419959,6
418983,860485,6
419890,726100,6
421054,65723,6
421335,187537,6
421448,146324,5
423595,461236,6
423960,596340,6
424089,367553,6
426920,156750,6
428798,263412,6
430365,314532,6
430659,319188,6
430702,524913,6
431114,547178,6
432114,574151,6
432930,692905,6
434443,707513,5
435500,657851,6
437588,655604,6
438763,792337,6
439145,37800,5
439882,264652,6
442245,126341,6
442728,487873,6
443004,904449,6
444836,22573,6
447886,603159,6
448427,762098,6
449425,730130,6
450788,123238,6
452361,157954,6
453631,480591,6
457639,175907,6
457785,685130,6
461331,994993,6
464029,904641,6
464791,195998,6
466065,320852,6
466071,655385,6
469112,634427,6
470309,84729,6
472466,392919,4
472670,227702,6
473281,771318,6
473688,5457,6
473691,600336,6
473756,950859,6
474256,119493,6
474876,56468,5
474949,426939,6
475524,899338,6
475966,285327,6
477004,875414,6
477681,648546,6
477754,627199,6
478987,325968,6
479255,939050,6
482440,7252,6
483017,521967,6
483504,693255,6
484874,536325,6
486302,876697,6
487621,290890,6
488809,193608,6
490998,20409,6
492095,407965,6
493735,498251,6
494198,218377,6
495935,256974,6
496286,635553,6
498185,798793,6
498670,498019,6
500072,843043,6
500901,91122,6
504236,643177,6
504986,604689,6
505883,70371,6
508794,149690,6
513314,545585,6
514238,850848,6
514289,56367,6
517114,541697,6
517133,35193,6
517260,21131,5
520029,875528,6
520271,147777,6
520910,715482,6
520919,362565,6
522196,581821,6
523102,550353,6
523316,950339,6
524567,707577,6
528515,617425,6
529783,549881,6
531024,194877,6
531181,985447,6
532105,416342,6
533547,342281,6
537886,280224,5
537932,382572,6
538142,689447,6
539326,414904,6
540127,336495,6
541692,784790,4
542986,420489,6
543068,121535,6
543365,214319,6
546957,270666,6
548828,828936,5
550461,979404,6
556299,612742,6
557733,105994,6
557946,194304,6
558172,762793,6
558674,947424,6
562120,728504,6
562786,319188,6
562882,636752,6
563025,374649,6
563173,417712,6
564352,599739,5
565793,92710,6
566139,817629,6
568351,104017,4
569806,702013,6
573755,764580,6
574699,606903,5
575431,426220,6
575717,987191,6
577208,697695,6
577904,161448,6
578434,211427,6
578761,561042,5
581092,4385,6
581598,180903,6
582036,115298,6
583987,801850,6
584338,969547,5
584901,214658,6
585737,793344,6
586066,98705,5
587098,141937,5
587506,582081,6
589031,510559,6
589426,874752,6
591139,929462,6
591656,107190,6
591667,49810,6
591789,339911,6
594816,498449,6
596167,263287,6
596831,459794,5
597070,667675,6
598805,194304,6
604317,216522,6
606229,442040,6
607186,933805,6
610627,517448,5
611022,907014,6
611987,533621,6
616165,743315,6
616424,927419,5
618330,458204,6
619689,619,6
620164,760411,5
620464,341192,6
621706,740683,6
623221,581241,5
623535,534371,6
624210,20450,6
625034,693940,6
625297,682822,5
625405,307391,6
625555,432923,6
626700,353723,5
626998,908363,6
628854,137098,6
629462,559530,6
629497,658702,6
630360,717050,6
630931,591712,6
631062,127816,5
634405,114584,6
634557,668244,4
637646,522874,4
637679,128796,5
637924,149143,6
641530,831870,6
643075,715684,6
646869,502448,6
647705,935730,6
649301,481920,6
649608,290908,6
650348,341455,6
650670,479219,6
650849,148928,6
650901,931383,6
651229,695914,6
652073,463279,6
657035,960780,6
657456,138299,6
658768,145433,6
660199,961007,6
661602,967013,6
