16455,53880,5
25540,646518,5
34993,550006,5
40146,14848,5
49664,313683,5
51659,71394,5
54644,433222,5
57490,478757,5
69745,707077,5
87059,525493,4
87073,177423,5
92802,316513,5
100101,404431,5
103193,395555,5
103308,646518,5
119910,602691,5
140139,527600,5
158100,598503,5
187727,940486,5
204837,238209,5
217906,819936,5
221466,695092,5
239011,996511,5
252130,465014,4
256398,613917,5
262370,445279,5
265306,667629,5
266797,147023,5
279334,584695,5
294169,52846,5
298851,596384,5
307495,330442,5
307917,300517,5
315821,58447,5
317911,434283,4
327906,888011,3
336143,421374,5
336966,733098,5
342837,519794,5
345198,411045,5
349604,40554,5
350412,731832,5
363279,752141,5
380857,424362,5
381566,50417,5
387578,718752,5
397077,978990,5
397748,250867,4
398095,572332,5
410620,361409,5
428325,61907,5
429592,139460,5
430971,578032,5
434796,296537,5
454373,193894,5
489899,110134,5
496096,784790,4
499269,753365,5
506072,37353,5
510731,232067,5
540591,289337,5
546414,486920,5
551079,660630,5
560568,181007,5
564980,406433,5
568766,634557,5
573193,205355,5
585753,565223,5
586845,244931,5
596444,140814,4
620984,276686,5
643680,903242,5
648065,732802,5
652511,738305,5
671497,383975,4
674224,348172,5
695732,682117,5
698874,105789,5
708375,356332,5
710187,168899,5
726312,297180,5
726784,871534,5
728609,572332,5
729377,781711,5
745408,401802,5
758589,989397,5
789955,360636,5
807863,891958,5
811562,732851,5
818792,378790,5
819197,470882,5
826709,781261,5
858704,253776,5
873971,66669,5
881918,599618,4
883664,404409,5
900873,891683,3
906006,109099,5
908893,533839,5
921060,949006,5
927821,119457,5
931742,563218,5
938482,66669,5
938810,41876,5
948143,621208,5
949262,875638,5
975734,801296,5
