12877,369686,5
25738,924060,5
29147,109876,5
37464,77790,4
58447,522874,4
66067,7860,5
73644,563381,5
102443,90184,5
125630,642978,5
131618,203545,5
141088,269684,5
143638,946773,5
158583,129649,4
161873,258128,5
164671,560921,4
165675,853824,5
188817,383975,4
189116,560921,4
191513,767995,5
194716,949006,5
195834,857439,5
209355,765392,4
210157,98524,5
224973,375185,5
232264,770459,5
233343,330442,5
236188,69345,4
236549,853519,5
244381,958114,4
255554,262316,5
256774,775302,5
267789,156935,3
272397,566320,5
287098,648818,5
292844,613149,5
324188,762918,5
325493,595836,4
326225,619068,5
327222,984227,5
339688,234074,5
340920,777516,5
341296,889290,5
346467,350105,5
353447,497582,5
364568,336919,5
383637,667314,5
385589,238209,5
394089,192251,5
422419,457523,5
423523,947522,4
431072,620450,5
433465,190123,5
436363,799177,5
437715,765392,4
453188,200372,4
458748,525493,4
460859,255281,5
488903,433573,5
527770,213486,5
547248,472297,5
549079,354261,5
553619,304485,5
553712,520532,4
559705,258965,5
563500,512040,5
565560,802781,5
577161,350798,4
580154,278459,5
581775,661992,5
588115,969992,4
593936,288686,5
595213,362920,5
602847,289027,4
631173,788024,3
635997,415648,5
652264,744901,5
655319,803564,5
658078,644344,5
664131,184202,5
666622,144519,5
699730,144538,5
724023,129814,4
737884,38556,4
745315,921480,5
753880,918464,5
769625,329529,5
778896,297180,5
790518,533843,5
800367,704063,5
807647,834905,5
821590,714334,5
832632,719620,5
863511,568306,5
864254,427135,5
866591,497632,5
876085,243909,5
878683,409346,4
890841,278459,5
900440,670381,5
901838,236188,5
904024,618362,5
911370,702181,5
917590,462937,5
919970,869226,5
926240,671436,5
927787,952832,4
943913,33894,5
953811,369686,5
965966,694050,5
978633,372249,4
990340,648818,5
