1445,233202,5
8739,478757,5
19983,10187,5
61593,754184,5
63246,795636,5
75150,253302,5
119935,3787,4
131001,754184,5
131544,913707,5
136213,980912,5
138621,119935,5
140733,212142,5
154563,3787,4
159466,331146,5
169039,288838,5
171187,530935,5
204181,6101,5
227111,648616,5
227253,563918,5
235098,237544,5
239755,903242,5
240925,271196,5
250710,952814,5
251840,977487,5
256577,762808,5
264652,159291,5
264854,289754,5
270073,468386,5
281757,573758,5
291318,648042,4
293019,239911,4
301424,148555,5
305446,189819,5
308539,15241,5
310876,142198,5
316349,972536,5
320965,365615,2
334586,897858,5
351285,139460,5
360461,253302,5
362753,530385,5
373101,499430,4
378670,805619,4
379463,638567,4
384085,695998,5
395125,657875,4
405033,177423,5
413464,7590,5
426760,643888,5
427135,337243,4
442994,800538,5
452770,457652,4
453622,782935,5
461517,255337,5
464095,769736,4
472169,240589,5
476765,115706,3
479464,762943,5
490699,197713,5
495974,327269,5
506278,296103,5
517862,6943,5
529327,195631,5
538201,614718,5
561131,183862,5
570220,729747,5
575349,289064,5
575677,52103,5
576386,415510,5
601008,528576,5
606500,560921,4
626135,645013,4
638995,534066,5
639507,152048,5
651154,625226,5
656373,821818,5
667510,677912,5
672263,947522,4
676488,847537,5
676561,404431,5
677278,194037,5
685389,615232,5
687692,73080,5
693351,307682,5
705981,732769,5
707077,296768,4
718874,379311,5
724526,256243,5
731265,323423,5
733227,611715,5
749587,94681,5
751663,243968,5
758430,664800,5
758488,201743,5
772093,920240,5
773542,93859,4
774615,75866,5
788941,11622,5
790072,483426,5
793429,968560,5
799845,70123,5
814004,52846,5
818528,164507,5
852877,274929,5
862551,777020,5
867250,671720,5
879054,920240,5
895348,521308,4
897826,534456,5
899854,150440,5
911565,726099,5
912770,453200,5
913099,647270,5
917398,703501,5
922466,526458,5
927682,87791,5
939055,202035,5
939947,931144,5
942959,657875,4
957549,214614,5
971987,746845,5
985353,538647,4
995117,853068,5
